Area,Bedrooms,Bathrooms,House_Age,Location_Score,Price
4919,5,1,12,9.566693225607995,2676166.9322560797
3684,5,2,28,9.871444909088199,2084714.449090882
5792,3,3,28,9.448453945905133,3109484.5394590516
7843,4,3,11,9.11101382627096,4143110.1382627096
1776,1,4,2,8.652698410120053,1055526.9841012005
146,2,2,14,1.0391062180584214,160391.0621805842
6066,1,2,35,7.271803175260097,3173218.031752601
1784,3,1,3,5.730211138586613,1025802.1113858662
8011,4,1,36,8.377401680358341,4202274.016803583
5170,5,1,25,8.001956273052823,2792519.5627305284
341,4,4,45,8.932394310362424,422323.9431036243
3331,1,1,26,7.451023527214934,1788010.2352721493
7179,2,4,42,8.109452597160477,3791594.525971605
128,3,4,14,2.0515044640827744,211515.04464082775
1567,5,3,41,9.84447235756739,1047444.7235756739
3963,1,3,38,5.4733267677196356,2120233.2676771963
2048,2,2,20,1.0143083220600808,1114143.0832206008
7768,4,2,7,6.5411504875185775,4062911.504875186
407,2,3,14,1.464498659747901,310144.98659747903
8282,2,4,7,8.871900045477291,4333219.000454773
9664,4,2,46,3.5858857103717376,5000858.8571037175
8381,4,3,28,7.242584867500714,4401925.848675007
9066,4,3,19,9.168497078245341,4759184.970782453
9331,2,4,23,8.287245604104896,4859872.456041049
1364,1,2,7,5.5767488167944546,791267.4881679446
5813,5,1,27,6.893997999224384,3103939.979992244
4261,1,3,46,8.644352986645256,2304943.5298664523
9394,1,3,32,4.869207050559373,4826692.070505594
2329,2,1,45,2.9253198590889635,1271253.1985908896
5585,3,4,22,3.449902093812682,2957999.020938127
8256,2,1,21,7.120318669138896,4264703.186691389
8930,3,3,38,5.4885877217097745,4643885.877217098
8909,5,3,10,9.119063348758937,4695690.63348759
9219,5,4,28,8.865444472278694,4872154.444722787
3536,5,3,48,1.963452512133454,1956634.5251213345
4870,4,3,9,1.72558771526008,2581755.877152601
5322,4,4,50,1.7269706137749092,2843269.706137749
5808,3,3,42,2.1882251917923625,3051882.251917924
1471,3,1,5,9.581066332557723,908810.6633255773
8108,4,2,35,4.831372717088668,4229813.7271708865
1729,1,1,30,3.3210544232842407,947710.5442328424
3302,4,2,4,8.006460635319588,1843064.6063531958
4976,4,3,32,6.703443650669779,2696034.436506698
5987,2,4,9,8.895157711460808,3186951.577114608
7143,2,4,21,7.391549980542913,3755915.499805429
4245,4,4,43,1.406919883809219,2298069.1988380924
8182,4,4,10,3.6801462734398367,4272801.462734398
1622,2,1,48,2.2683459648567914,912683.459648568
8230,5,4,31,5.231097224840776,4342810.972248408
132,4,4,45,7.2404784287207455,300904.78428720747
5519,2,3,43,7.056696880912737,2936566.9688091273
2998,1,1,45,6.605345989461742,1622553.4598946173
6337,5,3,10,6.852124304728296,3387021.243047283
8366,2,3,35,8.480550555966058,4370305.5055596605
4432,3,4,36,9.055189239393954,2444551.8923939397
8465,1,4,16,5.498522062848866,4375485.220628489
6205,2,1,14,5.350272525094577,3218002.725250946
4511,3,4,5,2.0543121124200163,2398543.1211242
8249,4,2,9,5.14633911422861,4290463.391142286
5028,5,2,2,5.1445502035332185,2696445.5020353324
3675,2,3,26,1.2726308215822657,1948226.3082158226
7926,1,3,3,4.472575537482898,4074225.755374829
8259,3,1,29,5.121669032003826,4270216.690320038
1475,3,1,18,2.2836601669394057,844336.6016693941
7551,4,4,46,2.8165229330027017,3966665.229330027
1643,2,4,19,6.167231994844948,992672.3199484495
5998,2,2,22,6.479688739567825,3144796.887395678
9913,2,2,6,5.856386602626198,5088063.866026262
9946,4,1,4,1.2275133193884158,5082275.133193884
5623,2,2,11,3.4215972934818284,2921215.9729348184
5072,2,3,13,1.1158162474208768,2638658.162474209
6155,2,3,43,2.8880773249950615,3212880.7732499507
2312,2,4,33,8.638299822431145,1358882.9982243115
8503,2,2,42,1.2340897460997589,4354840.897460998
3323,2,1,33,9.534039320519888,1828340.393205199
2295,3,3,20,7.4277867256464605,1336777.8672564647
9099,5,3,9,4.119085454428848,4740190.8545442885
9077,3,1,48,4.196134048619633,4679461.340486196
7307,2,1,26,1.1305831219326854,3732805.8312193267
4309,1,2,12,8.949138126316754,2299991.3812631676
6123,4,1,3,8.998034300541452,3247980.3430054146
4523,5,2,48,5.704562647009686,2472545.626470097
9795,5,2,9,8.972057323730173,5121720.573237302
5903,2,1,49,8.347937424740598,3114479.374247406
8902,2,2,42,5.930540279447651,4601305.402794477
4395,2,4,6,3.4271223451807398,2334771.223451807
4833,5,1,36,5.742930950418216,2606929.309504182
4607,1,4,34,4.8616761171815455,2449116.7611718155
8638,4,4,16,8.454616183960926,4551546.161839609
4402,3,2,16,2.9139771534760275,2328139.7715347605
9,2,3,22,8.585414234638186,186354.14234638185
9099,3,1,9,5.411960134219233,4683119.601342192
5053,1,3,46,1.0141245605122684,2624641.2456051228
7022,3,1,39,2.1114282618905387,3626614.2826189054
6819,2,1,48,7.761478355638455,3566114.7835563845
3861,1,4,18,9.798821808565796,2117488.218085658
8899,5,2,45,7.767672986411016,4679676.72986411
3086,4,4,18,5.182352741538223,1743823.5274153822
2178,3,3,24,6.363198282706784,1269631.9828270678
7093,1,3,31,3.6705335368542795,3663705.335368543
9601,3,4,34,5.605562525318966,4993555.625253189
8180,3,2,36,2.424628485042397,4222246.284850424
6250,1,3,29,5.674067790388134,3261240.6779038813
7874,1,3,28,4.252394160755211,4058523.941607552
3420,2,2,18,6.661805888896083,1855618.0588889609
6605,1,4,17,1.8160191801205339,3409160.1918012053
5090,5,3,5,5.726271147626447,2749762.7114762645
2519,3,4,5,8.224704560398186,1464247.045603982
6563,5,2,32,6.72963603291234,3494796.360329123
9106,4,3,5,1.3352347273433867,4693852.347273434
8570,3,2,6,3.683080105832624,4414830.801058326
4649,1,3,34,9.946175361766256,2505961.7536176625
8573,4,2,47,5.802934679456359,4478029.346794563
4986,1,2,30,2.9882958700883395,2587882.958700883
9529,4,2,4,9.575384126599884,4972253.841265999
1541,3,4,48,5.95748770375366,974074.8770375366
7146,2,3,23,8.21370182468082,3751637.018246808
794,3,2,16,6.488315817891803,559883.1581789181
2055,1,1,49,6.307118549123407,1150071.185491234
7479,2,1,17,2.5147746409917633,3828147.7464099177
1848,4,2,4,3.945185155672629,1075451.8515567263
5125,4,4,47,6.534815714208552,2791348.1571420855
3344,2,4,46,8.36239171241344,1878623.9171241345
515,5,1,19,8.921290354404096,471212.903544041
6678,3,1,46,1.1988743475395491,3448988.7434753957
1983,1,1,34,5.146480203672435,1094964.8020367243
3129,1,2,4,7.249969670902649,1688999.6967090266
5909,5,4,2,6.035761270274401,3175857.612702744
111,3,4,18,2.4771619053661977,209271.61905366197
1883,3,2,46,6.8829688552560055,1123329.68855256
7953,5,1,17,7.773957172137631,4177739.5717213764
7291,3,2,35,4.175138940350064,3794751.3894035006
5911,3,1,37,2.1800060246100466,3070800.0602461006
9596,1,3,46,4.107301275263616,4927073.012752636
8666,2,1,38,8.687410715262146,4493874.107152621
9601,5,4,2,2.089096456633737,4982390.964566337
3136,5,2,43,1.985835789593726,1739358.3578959373
9429,1,2,12,3.28653193376835,4803365.319337684
3730,5,4,16,2.7522935838916345,2060522.9358389163
8166,1,4,25,5.543041288755655,4230930.4128875565
1039,1,2,44,4.052741475012132,632027.4147501213
3082,3,2,25,6.776775212218295,1711267.7521221829
7636,5,1,22,1.7674835127177495,3961674.8351271776
3484,5,3,8,4.054901335000931,1931549.0133500092
2414,2,2,41,3.817177504221501,1335671.775042215
2015,4,4,39,6.066906760672322,1227669.0676067232
518,4,2,14,8.561060529110257,461610.60529110255
1387,1,4,5,2.955127501791222,805551.2750179123
6112,2,2,23,7.807308458027447,3215573.0845802743
5844,3,1,3,7.413082374587103,3072630.823745871
3880,3,1,40,6.147463642597959,2096474.6364259797
8039,3,2,49,5.2735308351731875,4186735.308351732
7679,3,2,5,6.8218322303521095,4000218.322303521
8818,1,4,25,2.1665096805765316,4523165.096805765
2782,3,1,12,2.6676797378564014,1498676.797378564
5904,2,2,8,7.557558402131154,3101575.5840213117
6046,3,2,42,2.6679097638408793,3160679.0976384087
896,5,2,42,5.1040951778455605,650040.9517784556
5514,1,3,44,2.522970584501208,2869229.705845012
1313,3,4,46,2.055939316122228,820059.3931612223
4281,3,2,23,3.415302048606664,2276153.0204860666
7490,5,1,22,9.415684526604393,3965156.845266044
2898,5,4,33,1.9959604857023212,1645459.604857023
6420,5,4,16,1.7275161885968628,3395275.1618859684
9417,4,3,19,8.891571816644728,4931915.718166447
9895,5,4,43,4.446069836248132,5173460.698362481
5686,3,3,45,9.854931426423487,3069049.314264235
8757,1,2,9,1.7077385193548387,4450077.385193548
3402,2,3,43,8.991727083593712,1897417.270835937
6685,4,2,44,3.4576252394159934,3509076.25239416
2518,2,3,36,3.180549440004216,1393805.494400042
1117,5,4,22,5.269871685656677,782198.7168565667
6962,3,3,26,7.515368169105648,3674153.6816910566
7546,5,4,24,1.7175152890083436,3962175.1528900834
8191,2,1,49,4.47656337043507,4219765.63370435
5706,3,3,39,8.453361951985851,3062033.6195198586
2298,5,2,23,2.797955073974201,1318479.5507397421
7035,1,1,13,4.724009339193998,3606240.09339194
5735,1,3,13,7.27087870544516,3011708.7870544516
4929,5,4,20,6.473965295310243,2699239.6529531023
7874,2,4,30,8.684216394169388,4138842.163941694
4505,5,4,3,6.97541567116154,2483754.1567116156
1656,1,4,12,8.955737950067977,1003557.3795006798
8433,1,4,46,7.424127087190403,4393741.270871904
701,5,2,47,3.1740526560332745,535740.5265603327
6029,1,3,37,4.192150734923011,3139921.50734923
3465,5,3,8,2.144135689123212,1902941.356891232
1982,4,4,15,4.227942336817152,1180779.4233681716
8801,4,3,33,9.97683767840182,4641768.376784018
787,2,2,4,2.16212627044483,487121.2627044483
8794,4,4,21,2.471648618066835,4572216.486180669
9550,2,2,32,5.616119697014886,4917161.196970149
188,2,1,37,1.0902443835452924,178402.44383545293
1541,2,3,14,9.801912033216684,960519.1203321668
9476,1,4,28,9.83542896542427,4930354.289654243
401,4,3,2,3.7192781128299317,363692.7811282993
2284,3,2,27,3.364166295228814,1279141.662952288
4166,4,4,17,4.009800497511513,2271598.004975115
2737,2,1,50,7.596500688465474,1524465.0068846548
3216,4,1,36,4.05361767972557,1761536.1767972556
3493,5,4,26,2.0059171282912605,1939559.1712829126
556,4,2,11,1.6804586747278365,410304.58674727834
5310,2,2,10,6.042516952718183,2790425.169527182
5301,3,2,47,1.385663623442091,2777856.636234421
7502,1,1,22,3.7239623807850406,3834239.6238078503
4554,5,3,6,5.920494605412727,2484204.946054127
9254,1,2,50,5.191099019153313,4753910.990191533
1216,4,1,30,8.807563702879708,806075.6370287971
1756,5,2,42,7.022770490460231,1099227.7049046024
4769,1,1,46,8.760760685555194,2530107.6068555517
8621,2,3,12,1.526040920690335,4416760.409206904
9589,5,2,22,2.551846942709258,4961018.469427093
7937,4,3,50,4.884708426292514,4167347.084262925
2477,4,3,44,2.4018550545239186,1409518.5505452391
4916,2,2,42,3.521755837672974,2584217.55837673
1494,4,3,45,9.401695522631464,988516.9552263146
9772,5,3,29,4.642868867475235,5091928.688674753
4586,1,3,6,8.473663204589931,2445736.6320458995
7728,4,3,32,7.310346224750362,4078103.4622475035
1656,2,3,37,7.431368466829397,1005813.6846682939
4648,5,1,39,7.1677949650873085,2530177.949650873
2375,5,2,45,7.170035837020574,1411700.3583702059
5348,3,2,40,4.730766424738442,2831307.6642473843
742,3,2,7,1.372632726601092,478226.3272660109
3215,3,3,18,3.4809168036533524,1756309.1680365335
5423,5,1,45,3.2539370225782287,2881539.3702257825
8627,3,1,27,2.8675315788408335,4430675.315788409
2691,2,1,27,4.692334470967978,1460923.3447096797
3547,3,4,46,2.070026373767742,1937200.2637376774
1331,1,3,50,7.623667998766711,831736.6799876671
4614,3,3,29,7.719309140079513,2503693.091400795
2240,3,2,30,2.96898570727286,1254689.8570727287
3422,5,4,18,1.8736395022414976,1898736.395022415
5080,2,1,35,9.531452915076919,2707814.529150769
4240,4,1,10,1.0509707165061335,2230509.7071650615
6552,3,2,35,8.633392303102251,3469833.9230310223
336,2,4,3,4.029851768789092,309798.5176878909
8463,4,1,10,6.040437498487053,4391904.374984871
1362,1,1,42,9.664253562847248,833642.5356284725
6935,5,2,20,1.2493494844850581,3619993.4948448506
126,5,3,33,1.3098773307123528,237598.7733071235
3971,2,3,38,8.996982642815869,2179469.8264281587
7547,2,4,45,6.621884377347843,3962218.8437734786
1103,5,1,33,2.2020617431375644,705020.6174313757
5155,3,2,40,9.562938494238182,2783129.3849423816
301,5,2,42,3.960212218512311,341102.1221851231
8401,5,2,22,7.629265351775221,4417792.653517752
3993,1,2,2,5.910564997475475,2106605.6499747545
1456,2,4,32,1.172804693779291,855728.0469377929
7405,3,3,32,2.8623126389372207,3852123.126389372
8408,4,3,6,3.919567117496921,4371195.6711749695
6442,5,4,35,2.7135978908852794,3425635.9789088527
233,5,1,50,8.319131583238404,339691.31583238405
2651,5,2,42,5.737424893113333,1533874.2489311334
1932,2,4,27,8.853658219702378,1168036.5821970238
8150,3,1,7,3.356239559372554,4187062.3955937256
508,4,4,35,1.3441997868296665,424941.9978682967
7897,3,1,11,6.849754055976872,4097497.5405597687
3705,3,4,18,6.540809868594534,2046908.0986859454
4736,2,2,25,5.652550427837135,2507025.5042783716
2276,4,3,43,8.785041600720348,1372350.4160072035
8898,2,1,42,4.531304302937523,4570313.043029375
2260,4,3,33,3.866939694873468,1310169.3969487348
6091,3,2,38,5.777700875317372,3212277.0087531735
3883,2,3,43,4.763112939284257,2095631.1293928425
9955,5,4,4,6.6296978109314635,5205796.978109315
5493,5,3,24,8.508788636132369,2988587.8863613238
7680,3,3,16,2.645419582544604,3979454.195825446
4462,1,2,32,8.51556160502456,2382155.6160502457
2185,1,3,6,7.149045211487796,1231990.452114878
1474,3,3,23,3.6348194785107544,889848.1947851075
8416,5,1,24,1.7250078812248573,4352250.078812249
5618,3,2,35,4.876233531592043,2965262.3353159204
4543,5,4,49,7.6816450902160645,2532816.4509021607
2807,2,4,35,9.748128978518729,1618481.2897851872
4192,5,1,24,3.9985752430847032,2262985.752430847
6195,5,2,21,4.893876432912241,3286938.7643291224
2134,2,3,5,1.9173146037548736,1173673.1460375488
7162,3,3,21,5.379089863347991,3750290.89863348
8778,2,4,39,7.5518177879954225,4584018.177879954
586,2,4,16,4.34952292618664,444495.2292618664
8855,4,4,9,8.648283142494748,4658482.831424948
5087,5,4,24,3.6359239254872806,2751859.239254873
9673,2,2,12,6.409417609169342,4976594.176091693
5385,3,1,32,5.723451488702527,2840734.514887025
1369,2,2,46,9.86728669576071,876172.8669576071
96,2,4,48,3.3666308578177935,205666.30857817794
191,3,3,30,6.794426057696661,283444.2605769666
4953,1,3,16,5.101894881650279,2600518.948816503
3222,3,4,16,6.574318292799295,1804743.182927993
628,1,1,48,6.726048319931853,440260.4831993185
6786,1,1,43,8.462770626799447,3534127.7062679944
7579,4,3,13,3.5009303163201695,3956009.3031632015
3249,5,1,20,6.454055122560592,1814040.551225606
8782,3,1,26,1.1584113066020252,4490584.11306602
7044,5,1,23,4.578872719785835,3694288.7271978585
417,1,1,34,9.09776612036873,351477.6612036873
981,4,3,47,3.3366269832193756,672366.2698321937
8721,2,4,47,8.650990395627904,4570509.903956279
8993,1,3,3,7.247201849422473,4635472.018494225
1372,5,2,43,7.831260431239372,915812.6043123937
3733,2,3,33,5.289864872356797,2020898.648723568
8096,3,1,19,6.796710037545237,4200467.100375452
6164,2,2,30,4.6784017285588755,3213784.0172855887
1794,4,3,50,2.4279827489780317,1071279.8274897803
170,4,2,11,2.135667697622515,221856.67697622516
9024,1,3,2,4.541845636839527,4623418.456368395
4503,1,1,25,3.8748036162204325,2337748.036162204
7700,1,4,29,8.77455715004125,4032245.5715004127
8707,4,2,47,1.9571190647564667,4506571.190647565
4631,4,2,4,6.239627595617671,2489896.2759561767
5882,5,1,44,7.227751650257066,3150277.516502571
4830,2,4,16,4.247473068322416,2565474.7306832243
7303,3,1,21,2.897616199071927,3765976.1619907194
2006,3,4,44,7.58718866229563,1220871.8866229563
91,3,2,39,2.41467341692545,179146.7341692545
6572,3,2,2,3.5601021704127986,3412601.021704128
1381,4,3,5,7.845528510290804,896455.285102908
435,4,1,16,7.816100493787883,398661.0049378788
1357,5,3,44,2.221232409994112,867712.3240999412
3530,5,4,7,7.257402138439097,2001074.021384391
3128,2,1,25,8.014777550853118,1711647.7755085311
667,3,4,5,5.093257179276366,506932.57179276366
3243,3,2,40,5.301595105083756,1784515.9510508375
1541,3,2,40,3.185865980898459,912358.6598089846
6257,5,3,1,8.967549166118598,3363675.491661186
9634,2,2,23,6.504988698292961,4963549.88698293
567,1,4,31,8.500026292644833,464000.2629264483
4792,3,3,49,3.645267643821704,2561952.676438217
201,5,1,47,9.82454955317356,337245.4955317356
4569,1,3,36,7.510392415298354,2442603.9241529834
6829,5,1,17,9.218993402642518,3630189.9340264252
2323,4,2,23,4.239394442487758,1325393.9444248776
633,3,2,10,7.2948018019242244,484448.0180192422
4979,3,1,39,8.420596609463914,2668205.966094639
3120,3,1,14,8.08915410556015,1722891.5410556016
5152,3,1,29,5.45432807072019,2720043.280707202
7998,2,2,21,9.207592792729367,4171575.927927294
1430,2,1,31,8.180267953681067,867302.6795368106
834,3,3,45,7.062242402313609,615122.424023136
6713,3,2,36,7.669004488146886,3541190.0448814686
6997,5,2,20,2.2171846125870864,3660671.846125871
7593,2,2,13,6.260397256602461,3935603.9725660244
4123,3,2,44,1.9137701496028872,2192637.701496029
3111,5,1,48,5.30079340014346,1747507.9340014346
1499,5,1,40,7.742737642242362,961927.3764224236
9462,5,1,45,9.570218891245581,4964202.188912456
6049,2,3,11,1.664156991211665,3131641.5699121165
4438,2,4,48,5.540213140164987,2398402.1314016497
4760,5,4,25,1.6177799536837285,2568677.7995368373
2673,2,2,43,2.046769522584176,1448467.6952258418
5153,3,4,7,5.270833195965054,2752708.3319596504
6344,4,2,12,3.9856977126368416,3327856.9771263683
5921,1,1,26,9.542015842430205,3103920.158424302
8074,1,4,48,5.481351908810904,4195813.519088109
1018,2,2,6,2.3219934789829235,605219.9347898292
1455,1,3,12,1.2655087642077492,811155.0876420775
7682,3,1,1,3.732215224756273,3953822.1522475625
6231,5,3,19,6.614337003330872,3336143.370033309
3064,3,3,7,6.807173890811469,1708571.7389081146
1836,4,2,7,2.5813685275335665,1057313.6852753356
7500,4,4,5,6.865734255303286,3961157.342553033
7765,4,2,22,5.398421643428543,4057484.2164342855
6922,5,2,48,9.246364430010619,3707463.644300106
2738,4,3,12,2.993611579848305,1529936.1157984831
6777,3,1,36,5.348549636045412,3534985.4963604542
6028,5,3,22,8.09937078134346,3250993.707813435
2026,1,3,4,8.656542993162045,1166565.4299316204
